age,workclass,fnlwgt,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
3.769612336743166,-2.657320448356584,-1.0679973601037989,-0.4200596240159423,2.2494800939485446,-1.5542832572528202,-0.2778050392004974,0.39366752675201605,-1.4223307592767231,-0.14592048355885343,10.59350656326494,-0.03542944697277692,0.29156856992862495,-0.5631985055327333
3.183111665466496,0.09005041471747784,-0.5391686634809953,-0.4200596240159423,2.2494800939485446,-0.6083866212336798,-0.2778050392004974,0.39366752675201605,-1.4223307592767231,-0.14592048355885343,10.59350656326494,-1.8172042927585768,0.29156856992862495,-0.5631985055327333
2.010110322913155,-2.657320448356584,-0.03521955833267962,-0.03136002706291564,2.2494800939485446,-1.5542832572528202,1.5893223616679617,-1.9626207707796752,-1.4223307592767231,-0.14592048355885343,10.59350656326494,-0.03542944697277692,0.29156856992862495,-0.5631985055327333
1.130359315998149,0.09005041471747784,-0.4682154035600362,-2.363557608781076,-1.7340583483780214,0.10103585578067546,1.5893223616679617,0.39366752675201605,-1.4223307592767231,-0.14592048355885343,9.461863832049222,-0.03542944697277692,0.29156856992862495,-0.5631985055327333
0.17729572517355938,0.09005041471747784,0.7094817551013207,-0.03136002706291564,1.5855570202274505,0.8104583327950308,0.9669465613784753,0.39366752675201605,-1.4223307592767231,-0.14592048355885343,9.461863832049222,-0.03542944697277692,0.29156856992862495,-0.5631985055327333
-0.3358923621935273,0.09005041471747784,0.2566182391496683,-0.4200596240159423,-1.7340583483780214,0.33751001478546055,1.5893223616679617,0.39366752675201605,-1.4223307592767231,-0.14592048355885343,9.139246386746494,0.36951938161490483,0.29156856992862495,-0.5631985055327333
-0.042642026555192065,0.09005041471747784,-0.37117931221132966,-1.5861584148750223,1.5855570202274505,-1.317809098248035,1.5893223616679617,0.39366752675201605,0.7030713450284343,-0.14592048355885343,9.139246386746494,-0.03542944697277692,0.29156856992862495,-0.5631985055327333
2.596610994189825,2.1505785620230244,-0.9582372431076296,2.3008375546552444,0.9216339465063561,0.8104583327950308,0.344570761088989,0.39366752675201605,-1.4223307592767231,-0.14592048355885343,8.923340865659284,-1.655224761323504,0.29156856992862495,1.7755728933515071
2.1567354907323226,-1.9704777325880687,2.200267634199053,-0.4200596240159423,-1.7340583483780214,0.8104583327950308,-0.2778050392004974,0.39366752675201605,-1.4223307592767231,-0.14592048355885343,8.923340865659284,-0.03542944697277692,0.29156856992862495,-0.5631985055327333
0.17729572517355938,0.09005041471747784,-1.1344692617736412,-0.03136002706291564,0.9216339465063561,-0.8448607802384649,1.5893223616679617,0.39366752675201605,0.7030713450284343,-0.14592048355885343,7.238285132116579,1.5843658673779502,-4.693309506602046,1.7755728933515071
0.47054606081189465,0.09005041471747784,-0.16584215073891054,2.3008375546552444,-1.7340583483780214,0.8104583327950308,1.5893223616679617,-1.9626207707796752,-1.4223307592767231,-0.14592048355885343,7.238285132116579,-0.44037827556045867,0.29156856992862495,1.7755728933515071
-0.042642026555192065,1.463735846254509,-0.23924926221809217,1.9121379577022177,0.9216339465063561,0.8104583327950308,-0.2778050392004974,0.39366752675201605,0.7030713450284343,-0.14592048355885343,6.791584054005111,0.36951938161490483,0.29156856992862495,1.7755728933515071
0.9837341481789813,0.09005041471747784,-0.5741573654289326,1.1347387637961643,2.2494800939485446,0.33751001478546055,-0.2778050392004974,0.39366752675201605,-1.4223307592767231,-0.14592048355885343,6.791584054005111,-1.655224761323504,0.29156856992862495,1.7755728933515071
-0.482517530012695,0.09005041471747784,-0.5075812461253434,1.523438360749191,1.5855570202274505,-0.6083866212336798,-0.2778050392004974,0.39366752675201605,0.7030713450284343,-0.14592048355885343,6.791584054005111,1.1794170387902683,0.29156856992862495,1.7755728933515071
0.9104215642693976,-2.657320448356584,-0.16678010944263266,2.3008375546552444,0.9216339465063561,-1.5542832572528202,-0.2778050392004974,0.39366752675201605,0.7030713450284343,-0.14592048355885343,6.791584054005111,-0.03542944697277692,0.29156856992862495,1.7755728933515071
0.5438586447214785,0.09005041471747784,-1.3682388885982832,1.9121379577022177,-1.7340583483780214,0.8104583327950308,-0.2778050392004974,0.39366752675201605,0.7030713450284343,-0.14592048355885343,6.791584054005111,-0.03542944697277692,0.29156856992862495,1.7755728933515071
0.47054606081189465,0.09005041471747784,-0.1606502177122467,-1.1974588179219956,-1.7340583483780214,1.756354968814171,-0.2778050392004974,0.39366752675201605,0.7030713450284343,-0.14592048355885343,6.791584054005111,2.8802021188585316,0.29156856992862495,1.7755728933515071
1.3502970677269004,0.09005041471747784,1.2133645399372521,1.523438360749191,-1.7340583483780214,-0.6083866212336798,-0.2778050392004974,0.39366752675201605,0.7030713450284343,-0.14592048355885343,6.791584054005111,0.7744682102025866,0.29156856992862495,1.7755728933515071
-1.215643369108533,0.09005041471747784,-0.6649688217438469,0.7460391668431378,0.9216339465063561,-0.13543830322410963,-0.2778050392004974,-1.9626207707796752,0.7030713450284343,-0.14592048355885343,6.791584054005111,-0.03542944697277692,-4.693309506602046,1.7755728933515071
-0.3358923621935273,0.09005041471747784,0.1255882505387904,1.1347387637961643,1.5855570202274505,1.283406650804601,-0.2778050392004974,0.39366752675201605,0.7030713450284343,-0.14592048355885343,6.791584054005111,0.7744682102025866,0.29156856992862495,1.7755728933515071
-0.11595461046477588,0.09005041471747784,-0.009515700118557291,1.1347387637961643,0.9216339465063561,-0.6083866212336798,-0.2778050392004974,0.39366752675201605,0.7030713450284343,-0.14592048355885343,6.791584054005111,-0.03542944697277692,0.29156856992862495,1.7755728933515071
-0.7024552817414464,0.09005041471747784,-1.0684142306387865,-1.1974588179219956,1.5855570202274505,1.283406650804601,-0.2778050392004974,0.39366752675201605,-1.4223307592767231,-0.14592048355885343,6.617866968072874,0.1265500844622958,0.29156856992862495,-0.5631985055327333
1.6435474033652357,0.09005041471747784,-1.5227083704718736,-0.4200596240159423,-1.7340583483780214,1.283406650804601,1.5893223616679617,0.39366752675201605,-1.4223307592767231,-0.14592048355885343,6.617866968072874,-1.2502759327358222,0.29156856992862495,-0.5631985055327333
0.9104215642693976,0.09005041471747784,-0.3402077263278185,-0.03136002706291564,-0.4062122009358326,1.756354968814171,-0.9001808394899837,0.39366752675201605,0.7030713450284343,-0.14592048355885343,6.243134396990475,-0.03542944697277692,0.29156856992862495,-0.5631985055327333
